FileId,Sequence No,Time,,,EARFCN (0),RSSI (0),R0 RSRP (0),R0 RSRQ (0),R0 RS CINR (0),Cell ID (0)
10000060,467909,36:17.9,,,2200,-70.79,-107.84,-29.32,-16.4,98
10000060,467910,36:18.4,,,2200,-70.33,-104.5,-26.25,-14.24,500
10000060,467911,36:18.9,,,2200,-68.71,-96,-19.56,-6.92,500
10000060,467912,36:19.4,,,2200,-68.87,,,,
10000060,467913,36:19.9,,,2200,-67.77,,,,
10000060,467914,36:20.4,,,2200,-65.82,,,,
10000060,467915,36:20.9,,,2200,-65.67,,,,
10000060,467916,36:21.4,,,2200,-65.26,,,,
10000060,467917,36:21.9,,,2200,-65.91,-96.33,-23.14,-10.92,358
10000060,467918,36:22.4,,,2200,-61.96,-91.82,-20.95,-7.53,358
10000060,467919,36:22.9,,,2200,-63.1,-94.44,-21.97,-9.43,358
10000060,467920,36:23.4,,,2200,-65.71,-96.32,-22.33,-9.61,310
10000060,467921,36:23.9,,,2200,-64.12,-102.9,-30.39,-18.15,48
10000060,467922,36:24.4,,,2200,-62.34,-99.95,-28.18,-15.88,310
10000060,467923,36:24.9,,,2200,-63.03,-92.94,-21.37,-7.83,358
10000060,467924,36:25.4,,,2200,-61.83,-92.81,-21.87,-9.14,358
10000060,467925,36:25.9,,,2200,-63.03,-93.29,-22.19,-9.73,358
10000060,467926,36:26.4,,,2200,-63.4,-95.21,-23.35,-11.14,358
10000060,467927,36:26.9,,,2200,-62.95,-92.71,-20.95,-7.22,358
10000060,467928,36:27.4,,,2200,-62.11,-94.12,-22.97,-9.78,358
10000060,467929,36:27.9,,,2200,-62.84,-93.29,-21.73,-8.23,358
10000060,467930,36:28.4,,,2200,-63.44,-95.06,-23.42,-10.36,358
10000060,467931,36:28.9,,,2200,-63.64,-93.23,-21.07,-7.75,358
10000060,467932,36:29.4,,,2200,-62.65,-92.79,-21.68,-8.38,358
10000060,467933,36:29.9,,,2200,-63.73,-95.13,-23.36,-10.38,358
10000060,467934,36:30.4,,,2200,-62.2,-95.92,-24.47,-12.17,358
10000060,467935,36:30.9,,,2200,-61.27,-91.88,-21.13,-7.87,358
10000060,467936,36:31.4,,,2200,-62.16,-86.6,-15.1,-2.24,358
10000060,467937,36:31.9,,,2200,-62.97,-97.14,-26,-13.71,310
10000060,467938,36:32.4,,,2200,-64.11,-97.81,-24.94,-12.75,358
10000060,467939,36:32.9,,,2200,-59.73,-90.11,-20.41,-6.11,358
10000060,467940,36:33.4,,,2200,-63.96,-92.48,-20.16,-6.66,310
10000060,467941,36:33.9,,,2200,-63.34,-92.63,-20.99,-7.75,358
10000060,467942,36:34.4,,,2200,-62.48,-96.11,-24.99,-12.74,310
10000060,467943,36:34.9,,,2200,-63.49,-102.69,-30.75,-19.23,310
10000060,467944,36:35.4,,,2200,-65.24,-95.9,-23.09,-10.36,55
10000060,467945,36:35.9,,,2200,-64.32,-94,-21.7,-9.45,310
10000060,467946,36:36.4,,,2200,-63.74,-95.55,-23.1,-10.84,358
10000060,467947,36:36.9,,,2200,-63.08,,,,
10000060,467948,36:37.4,,,2200,-64.55,-103.36,-30.73,-18.38,310
10000060,467949,36:37.9,,,2200,-65.46,-99.57,-25.83,-13.4,310
10000060,467950,36:38.4,,,2200,-67.5,-100.15,-24.71,-12.36,310
10000060,467951,36:38.9,,,2200,-63.23,-96.9,-24.7,-11.57,310
10000060,467952,36:39.4,,,2200,-68.05,-99.77,-22.8,-10.32,358
10000060,467953,36:39.9,,,2200,-68.64,-97.98,-21.12,-8.43,358
10000060,467954,36:40.4,,,2200,-66.35,-104.41,-28.72,-16.3,439
10000060,467955,36:40.9,,,2200,-68.63,,,,
10000060,467956,36:41.4,,,2200,-68.51,-99.96,-23.19,-11.13,310
10000060,467957,36:41.9,,,2200,-70.08,-108.32,-30,-17.94,358
10000060,467958,36:42.4,,,2200,-68.59,-98.41,-20.75,-8,143
10000060,467959,36:42.9,,,2200,-70.79,-103.05,-24.09,-11.95,143
10000060,467960,36:43.4,,,2200,-69.85,-104.72,-26.42,-14.72,48
10000060,467961,36:43.9,,,2200,-68.59,-87.53,-11.25,2.08,365
10000060,467962,36:44.4,,,2200,-68.94,-89.56,-12.36,0.18,365
10000060,467963,36:44.9,,,2200,-70.02,-89.27,-11.44,1.93,365
10000060,467964,36:45.4,,,2200,-69.4,-89.89,-12.93,-0.12,365
10000060,467965,36:45.9,,,2200,-70.73,-98.35,-20.23,-6.82,365
10000060,467966,36:46.4,,,2200,-69.15,-96.11,-18.9,-6.29,365
10000060,467967,36:46.9,,,2200,-67.43,-97.08,-20.39,-7.64,365
10000060,467968,36:47.4,,,2200,-68.24,-95.99,-18.77,-5.52,365
10000060,467969,36:47.9,,,2200,-70.32,-95.65,-17.9,-4.39,365
10000060,467970,36:48.4,,,2200,-69.45,-100.45,-22.08,-9.44,365
10000060,467971,36:48.9,,,2200,-70.5,-104.52,-25.27,-13.38,365
10000060,467972,36:49.4,,,2200,-71.91,-98.59,-18.7,-5.42,143
10000060,467973,36:49.9,,,2200,-73.08,-104.33,-23.02,-10.51,365
10000060,467974,36:50.4,,,2200,-72.98,-103.62,-21.8,-9.2,365
10000060,467975,36:50.9,,,2200,-73.56,-109.63,-27.13,-15.41,143
10000060,467976,36:51.4,,,2200,-74.54,-106.42,-22.79,-10.25,310
10000060,467977,36:51.9,,,2200,-73.57,-102.62,-20.42,-7.29,310
10000060,467978,36:52.4,,,2200,-73.72,-103.07,-20.81,-8.06,310
10000060,467979,36:52.9,,,2200,-74.74,,,,
10000060,467980,36:53.4,,,2200,-73.34,-105.37,-22.84,-10.29,143
10000060,467981,36:53.9,,,2200,-73.02,-99.6,-18.54,-5.18,310
10000060,467982,36:54.4,,,2200,-74.24,-95.91,-14.6,-0.8,310
10000060,467983,36:54.9,,,2200,-75.64,-100.92,-18.57,-5.51,310
10000060,467984,36:55.4,,,2200,-74.86,-107.48,-24.22,-12.01,143
10000060,467985,36:55.9,,,2200,-76.15,-107.69,-23.16,-11.14,143
10000060,467986,36:56.4,,,2200,-75.26,-104.35,-21.26,-8.43,310
10000060,467987,36:56.9,,,2200,-71.12,-96.25,-15.74,0.16,143
10000060,467988,36:57.4,,,2200,-76.21,-108.29,-24.29,-12.01,143
10000060,467989,36:57.9,,,2200,-70.85,-100.64,-20.17,-4.13,143
10000060,467990,36:58.4,,,2200,-75.2,-101.71,-18.25,-5.51,143
10000060,467991,36:58.9,,,2200,-76.65,-113.66,-28.9,-17.46,310
10000060,467992,36:59.4,,,2200,-75.43,,,,
10000060,467993,36:59.9,,,2200,-74.72,-100.5,-17.49,-3.35,143
10000060,467994,37:00.4,,,2200,-75.75,-104.03,-19.78,-6.41,143
10000060,467995,37:00.9,,,2200,-75.25,-111.83,-27.83,-16.4,143
10000060,467996,37:01.4,,,2200,-73.55,-103.86,-20.73,-6.1,143
10000060,467997,37:01.9,,,2200,-76.48,-105.58,-20.99,-7.26,143
10000060,467998,37:02.4,,,2200,-75.52,-107.29,-22.94,-10.27,143
10000060,467999,37:02.9,,,2200,-77.53,-111.9,-26.15,-14.41,143
10000060,468000,37:03.4,,,2200,-76.29,-110.77,-25.82,-13.58,310
10000060,468001,37:03.9,,,2200,-74.04,-111.16,-27.58,-15.68,310
10000060,468002,37:04.4,,,2200,-76.45,-110.61,-26.03,-14.4,310
10000060,468003,37:04.9,,,2200,-74.65,-112.44,-28.26,-16.14,310
10000060,468004,37:05.4,,,2200,-74.71,-108.39,-24.44,-11.53,310
10000060,468005,37:05.9,,,2200,-76.19,-107.45,-22.95,-10.27,365
10000060,468006,37:06.4,,,2200,-76.02,-108.46,-23.75,-11.13,365
10000060,468007,37:06.9,,,2200,-75.47,-106.18,-21.75,-8.6,310
10000060,468008,37:07.4,,,2200,-76.3,-106.22,-21.67,-8.66,365
10000060,468009,37:07.9,,,2200,-75.77,-105.17,-20.95,-8.23,365
10000060,468010,37:08.4,,,2200,-76.29,-107.18,-22.47,-10.34,365
10000060,468011,37:08.9,,,2200,-76.29,-107.05,-22.19,-9.97,365
10000060,468012,37:09.4,,,2200,-77.63,-109.8,-23.37,-10.79,49
10000060,468013,37:09.9,,,2200,-75.53,-104.89,-20.43,-6.91,143
10000060,468014,37:10.4,,,2200,-77.31,-109.69,-24.45,-12.14,310
10000060,468015,37:10.9,,,2200,-76.3,-103.11,-18.27,-4.33,143
10000060,468016,37:11.4,,,2200,-73.02,-98.75,-15.54,-1.23,143
10000060,468017,37:11.9,,,2200,-75.39,-105.51,-20.38,-6.32,143
10000060,468018,37:12.4,,,2200,-74.77,-103.49,-19.65,-5.33,143
10000060,468019,37:12.9,,,2200,-75.98,-103.91,-19,-5.43,310
10000060,468020,37:13.4,,,2200,-76.78,-104.66,-19.88,-6.93,310
10000060,468021,37:13.9,,,2200,-76.18,-109.81,-25.36,-13.22,143
10000060,468022,37:14.4,,,2200,-77.73,-106.75,-21.1,-9.04,365
10000060,468023,37:14.9,,,2200,-76.45,-106.42,-21.48,-8.77,365
10000060,468024,37:15.4,,,2200,-76.51,-105.18,-20.26,-7.76,310
10000060,468025,37:15.9,,,2200,-75.46,-114.26,-30.24,-19.19,365
10000060,468026,37:16.4,,,2200,-76.36,-105.43,-20.42,-7.65,143
10000060,468027,37:16.9,,,2200,-77.9,-115.52,-28.17,-15.99,310
10000060,468028,37:17.4,,,2200,-79.02,-108.93,-20.6,-7.93,310
10000060,468029,37:17.9,,,2200,-80.29,-107.99,-19.22,-6.26,143
10000060,468030,37:18.4,,,2200,-80.57,-116.75,-27.19,-15.46,310
10000060,468031,37:18.9,,,2200,-81.89,-117.79,-27.82,-16.21,143
10000060,468032,37:19.4,,,2200,-80.56,-111,-21.4,-8.76,143
10000060,468033,37:19.9,,,2200,-81.65,-111.83,-22.35,-9.43,143
10000060,468034,37:20.4,,,2200,-81.58,-114.12,-24.36,-12.45,143
10000060,468035,37:20.9,,,2200,-81.97,,,,
10000060,468036,37:21.4,,,2200,-80.93,-117.56,-28.75,-17.69,143
10000060,468037,37:21.9,,,2200,-80.73,-110.72,-22.63,-9.39,161
10000060,468038,37:22.4,,,2200,-81.51,-109.23,-20.07,-8.24,310
10000060,468039,37:22.9,,,2200,-80.75,-111.68,-21.92,-9.96,310
10000060,468040,37:23.4,,,2200,-82.14,-117.82,-27.77,-16.11,310
10000060,468041,37:23.9,,,2200,-82.17,-116.22,-26.73,-14.5,166
10000060,468042,37:24.4,,,2200,-81.68,-112.95,-22.79,-10.5,166
10000060,468043,37:24.9,,,2200,-82.58,-113.38,-21.93,-9.81,161
10000060,468044,37:25.4,,,2200,-81.74,-113.57,-23.16,-10.81,310
10000060,468045,37:25.9,,,2200,-82.31,-119.02,-28.91,-17.06,310
10000060,468046,37:26.4,,,2200,-80.54,-112.55,-23.28,-10.46,143
10000060,468047,37:26.9,,,2200,-80.21,-114.85,-25.37,-12.51,310
10000060,468048,37:27.4,,,2200,-82.18,-114.84,-23.97,-11.9,310
10000060,468049,37:27.9,,,2200,-80.94,-111.72,-21.86,-8.85,310
10000060,468050,37:28.4,,,2200,-81.27,-111.84,-22.19,-9.08,310
10000060,468051,37:28.9,,,2200,-81.01,-114.35,-23.92,-11.63,143
10000060,468052,37:29.4,,,2200,-83.98,-118.34,-25.93,-13.85,310
10000060,468053,37:29.9,,,2200,-82.99,-121.46,-30.25,-18.3,439
10000060,468054,37:30.4,,,2200,-84.88,-121.82,-29.12,-17.14,310
10000060,468055,37:30.9,,,2200,-82.7,-117.68,-26.11,-13.49,143
10000060,468056,37:31.4,,,2200,-82.54,-112.5,-21.8,-8.76,143
10000060,468057,37:31.9,,,2200,-82.32,-116.25,-25.47,-12.79,143
10000060,468058,37:32.4,,,2200,-83.67,,,,
10000060,468059,37:32.9,,,2200,-84.57,-120,-27.28,-15.32,143
10000060,468060,37:33.4,,,2200,-84.1,,,,
10000060,468061,37:33.9,,,2200,-84.38,-120.21,-28.23,-15.73,143
10000060,468062,37:34.4,,,2200,-84.07,-117.17,-24.49,-13.05,143
10000060,468063,37:34.9,,,2200,-84.22,-119.42,-27.1,-15.16,310
10000060,468064,37:35.4,,,2200,-84.7,-119.81,-26.82,-15.6,143
10000060,468065,37:35.9,,,2200,-84.46,,,,
10000060,468066,37:36.4,,,2200,-83.83,-118.14,-25.95,-14.34,161
10000060,468067,37:36.9,,,2200,-84.65,-118.81,-26.37,-14.42,143
10000060,468068,37:37.4,,,2200,-84.23,-118.22,-26.1,-14.51,500
10000060,468069,37:37.9,,,2200,-83.74,,,,
10000060,468070,37:38.4,,,2200,-82.38,,,,
10000060,468071,37:38.9,,,2200,-85.02,-124.07,-30.57,-18.71,500
10000060,468072,37:39.4,,,2200,-85.43,,,,
10000060,468073,37:39.9,,,2200,-85.45,-124.13,-30.52,-19.05,500
10000060,468074,37:40.4,,,2200,-84.71,-122.19,-28.96,-17.33,500
10000060,468075,37:40.9,,,2200,-86.31,-119.05,-24.73,-12.66,71
